Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
BPLhZ4FildfaCiKLNd0dsA,2022-10-10 21:03:46.605285,Jupiter Disco,mexican,4,45,1237 Flushing Ave,11237,40.70814,-73.92352
XsxnMWdMpVixA7Yyq_vq7Q,2022-10-10 21:03:46.605316,Paloma's,mexican,4,179,435 Menahan St,11237,40.70347,-73.91213
k5bGHJbAXDw9g_uP42QqDw,2022-10-10 21:03:46.605667,The Highwater,mexican,4,501,3420 Broadway,11106,40.76033,-73.92245
PMp7WlHIXQUnej-Ds1jRfw,2022-10-10 21:03:46.605767,Blind Tiger Ale House,mexican,4,925,281 Bleecker St,10014,40.731926,-74.003223
1LIptXhtDh58vAA-QPFL4w,2022-10-10 21:03:46.605803,Cask,mexican,4,1435,167 E 33rd St,10016,40.745414,-73.979004
wQGC93ETmivIlCbxLuAVcA,2022-10-10 21:03:46.605834,St. Mazie,mexican,4,289,345 Grand St,11211,40.71252,-73.95587
uyOu6ofKz2_TmwXCwaDCGg,2022-10-10 21:03:46.605866,Mexicocina Agaveria,mexican,4,58,708 Washington Ave,11238,40.6768850683622,-73.9636141061783
uV6RoExPgXY1LVEv94nxKw,2022-10-10 21:03:46.605901,Taqueria Mexicocina,mexican,4,19,800 E 149th St,10455,40.8128368845012,-73.9068994362503
P8PGGzxZeMm6Na5gYqvudw,2022-10-10 21:03:46.605936,Travesias,mexican,4,608,3834 E Tremont Ave,10465,40.8243203,-73.8203809
HToo0IzHnorOdrfCLVk7kQ,2022-10-10 21:03:46.605969,Jacx&Co,mexican,4,52,28-17 Jackson Ave,11101,40.748601,-73.938545
iNET2TUpmQmzBlHzsiQ_VA,2022-10-10 21:03:46.606001,Fabis Tacos D.C.,mexican,5,1,390 Grand St,10002,40.71637637109318,-73.98732638833218
tgELgg-JikDl3jJvqIxztw,2022-10-10 21:03:46.606035,Veracruzano,mexican,5,1,3019 Astoria Blvd,11102,40.7702601,-73.9183536
60KTvpWASee4CecRsEfXYw,2022-10-10 21:03:46.606067,Black Flamingo,mexican,4,232,168 Borinquen Pl,11211,40.710491,-73.954136
MbZBEAnneBlsXcU6AYbdJg,2022-10-10 21:03:46.606100,The Mexican Corner Restaurant,mexican,4,119,497 Main St,10801,40.90911,-73.78153
5AsVCBQoJeTomvaw-_IaUQ,2022-10-10 21:03:46.606131,La Taqueria,mexican,4,48,572 Grand St,11211,40.7112690867,-73.9489733333
2Mia4J1QKd247oh2IkuEdg,2022-10-10 21:03:46.606175,The Cauldron NYC,mexican,4,304,47 Stone St,10004,40.7043756,-74.0105259
OGTtwoTfWAymjFjxMNQN4g,2022-10-10 21:03:46.606209,Mi Pequeño Mexico,mexican,3.5,162,81 Ferry St,07105,40.731191,-74.16183
LSMfKvER1s42GV_BV4nELA,2022-10-10 21:03:46.606244,Pico Taco,mexican,3.5,103,418 Baldwin Ave,07306,40.7350228,-74.0528913
vFe8ekur1Jgq8muvWAi0LQ,2022-10-10 21:03:46.606277,Santa Ana Restaurante Y Taqueria,mexican,3.5,23,187 Irving Ave,11237,40.7019462585449,-73.9190216064453
GAvyDral555vltKrupUcjw,2022-10-10 21:03:46.606313,Osteria Laguna,mexican,3.5,369,209 E 42nd St,10017,40.750656315963745,-73.97356620000002
I4LSdJd2Z8M6VNLhbX3aLA,2022-10-10 21:03:46.606349,Superfine,mexican,3.5,500,126 Front St,11201,40.702236,-73.987426
TPJl3Bqc0HR2qmuIR922iA,2022-10-10 21:03:46.606381,Manjares de Mexico,mexican,3.5,29,422 7th Ave,11215,40.664054355050474,-73.98416448795476
Q02uPdw8j8yDIVSPyJATjA,2022-10-10 21:03:46.606416,Old Town Bar & Restaurant,mexican,3.5,406,45 E 18th St,10003,40.737594,-73.989166
ehdmja52dNhEf_Yyipf0eA,2022-10-10 21:03:46.606449,Noches Mexicanas,mexican,3.5,45,524 Brook Ave,10455,40.81444,-73.91489
UNX40pcYuNtbAUFE84dgFw,2022-10-10 21:03:46.606481,Jams,mexican,3.5,373,1414 6th Ave,10019,40.764741,-73.9765169803648
1WUdvbRlqqLidaWexQc-ng,2022-10-10 21:03:46.606514,Taqueria Downtown Catering Co.,mexican,3.5,157,354 Grove St,07302,40.7210813462734,-74.0426413714886
YmAPpKeMuly7IIjpYcFhHw,2022-10-10 21:03:46.606551,Zona De Cuba,mexican,3.5,713,558 Grand Concourse,10451,40.8188782,-73.9265215
lic6A0SA8HS_98R03QtSaw,2022-10-10 21:03:46.606583,Her Name Was Carmen,mexican,3.5,121,527 Broome St,10013,40.723751124000394,-74.00411261349183
zKWki9qwaWU7zcB-zVR_kA,2022-10-10 21:03:46.606621,Cafe 52 Restaurant,mexican,3.5,147,5129 43rd Ave,11377,40.7442615588797,-73.9125309643363
gcxILajS1FP6WxzrCgefNQ,2022-10-10 21:03:46.606657,Con Sabor A Mexico,mexican,3,29,711 W 181st St,10033,40.85052,-73.93643
OtHJp8-Nw1rtoKdzkoVPxQ,2022-10-10 21:03:46.606689,Three Guys Restaurant,mexican,3,112,960 Madison Ave,10021,40.7741355895996,-73.9640731811523
MRF4bNFPAyHe2rMS1yZobg,2022-10-10 21:03:46.606725,El Toro Mexican Grill,mexican,3,117,69 New St,10004,40.705648,-74.012401
FXujAErHSdxReiteMx0gxA,2022-10-10 21:03:46.606757,Chevys Fresh Mex,mexican,3,346,365 NJ-3,07014,40.828001,-74.13922
JKp2xxZGXivogDkV8mSSZg,2022-10-10 21:03:46.606788,Moonstruck Eatery,mexican,3,172,250 E 58th St,10022,40.76001,-73.96511
eTWPn3e-BVBAjXKLDlB84A,2022-10-10 21:03:46.606820,Lobo Loco,mexican,3,386,8530 3rd Ave,11209,40.62369498980589,-74.03119779971404
71ym_jsONw5lXblkkoJ5pg,2022-10-10 21:03:46.606854,Birria,mexican,3,8,40-05 Broadway,11103,40.758938,-73.918621
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
vNThH1YBC0OjgzEx_AJvMw,2022-10-10 21:03:47.782545,El Pingüino,spanish,5,18,25 Greenpoint Ave,11222,40.7298,-73.95978
jIoqG7jwMJLbLx5TnLe-lg,2022-10-10 21:03:47.782674,EZ Paella & Tapas,spanish,5,39,744 9th Ave,10019,40.763622707801275,-73.98866359144449
yczK4BwiadrSLAhVZw87BQ,2022-10-10 21:03:47.782716,Sala Astoria,spanish,5,24,34-39 31st St,11106,40.75833,-73.92794
PGpCaNkB1meojnbgRmb2gQ,2022-10-10 21:03:47.782750,Buena Vista Restaurant & Bar,spanish,4.5,305,536 9th Ave,10018,40.75686,-73.99356
tmbW6_dJs5-UXhvROO093Q,2022-10-10 21:03:47.782801,Casa d'Paco,spanish,4.5,850,73 Warwick St,07105,40.72529,-74.16309
0Ydr-ohDIcRg8Gg1cM6Cbw,2022-10-10 21:03:47.782833,Sophie's Cuban Cuisine - Bryant Park,spanish,4.5,7,1015 6th Ave,10018,40.75226,-73.98631
jilTxChA2GqtAE21V--ckw,2022-10-10 21:03:47.782867,Debajo,spanish,4.5,39,44 West 29th St,10001,40.746214,-73.98945
pBNMZp_tKCAfRNx7-ybcHQ,2022-10-10 21:03:47.782898,Calle Dao - Chelsea,spanish,4.5,952,461 W 23rd St,10011,40.74769301,-74.00350737
q0hMNf-YhfDMFQyUQdsIJg,2022-10-10 21:03:47.782932,R40,spanish,4.5,171,47-16 Vernon Blvd,11101,40.74501,-73.95363
ReITAajwxHd7zUvosIgmgA,2022-10-10 21:03:47.782963,EZ Paella,spanish,4.5,48,1000 8th Ave,10019,40.766982,-73.982978
cUyfnb3E7HvzNfbTgTjl_Q,2022-10-10 21:03:47.782995,Despaña Fine Foods & Tapas Cafe,spanish,4.5,591,408 Broome St,10013,40.721094,-73.9978255
EHINHIbLklEUShuANKjGgw,2022-10-10 21:03:47.783040,Tomiño Taberna Gallega,spanish,4.5,371,192 Grand St,10013,40.7192978908919,-73.9969160361937
47_jHPl3p4-OYGCVLy2ZIA,2022-10-10 21:03:47.783088,Salvatoria Kitchen & Bar,spanish,4.5,246,31-18 Broadway,11106,40.76142,-73.92486
wjz2lLfX413dmiAlkcGbpQ,2022-10-10 21:03:47.783157,Panela,spanish,4.5,5,36-42 Newark St,07030,40.736805,-74.029445
p5g5P-t-iAvHAxJvI6KUPg,2022-10-10 21:03:47.783190,La Nacional Restaurant,spanish,4.5,136,239 W 14th St,10011,40.739475,-74.001143
3vBVnzsJLRh8WtW3awKxeQ,2022-10-10 21:03:47.783222,Bodega 88,spanish,4.5,220,573 Columbus Ave,10024,40.7875358759796,-73.9711353555322
ddFY9PpygYagv7-jVduB2Q,2022-10-10 21:03:47.783257,Counter & Bodega,spanish,4.5,195,216 7th Ave,10011,40.743833,-73.996231
9XoPpAGXoqXteGEpHqT5iA,2022-10-10 21:03:47.783309,El Sitio Restaurant NYC,spanish,4.5,20,46 Mulberry St,10013,40.71503,-73.99956
iTj5T_jPYvznd1QTgs7NZw,2022-10-10 21:03:47.783341,Nai ,spanish,4.5,1038,84 2nd Ave,10003,40.726568148550406,-73.98890549678106
154ILTDY2x4liySxKmO4cw,2022-10-10 21:03:47.783387,Zoralie Restaurant,spanish,4.5,280,449 W 51st St,10019,40.7649401427866,-73.9902253076434
X8yEmEDD9ZTkHoIRFqzcRw,2022-10-10 21:03:47.783423,Osamil,spanish,4.5,571,5 West 31st St,10001,40.74697,-73.9864
Sj3JYCbaEFrAqUzRrenQbg,2022-10-10 21:03:47.783454,Jora Restaurant & Bar,spanish,4.5,855,47-46 11th St,11101,40.7438054,-73.9515007
EuYs8uV6WgCzeYqNi6y84g,2022-10-10 21:03:47.783487,Tasca,spanish,4,78,505 Columbus Ave,10024,40.78533,-73.9728
WqjqHMozyW42XLTtLnKGag,2022-10-10 21:03:47.783518,La Pulperia Hell's Kitchen,spanish,4,857,623 9th Ave,10036,40.7599217,-73.991841
LQHegfNHe7ylY3bocrFlpg,2022-10-10 21:03:47.783550,Calle Dao - Bryant Park,spanish,4,1824,38 W 39th St,10018,40.752235935786075,-73.98420136665423
XVMzBs7wGeU5BWgyBL3xyQ,2022-10-10 21:03:47.783585,Ardesia Wine Bar,spanish,4,403,510 W 52nd St,10019,40.7660831005947,-73.9914581179619
5S8ZK9XLdl4l645twbNYZQ,2022-10-10 21:03:47.783620,Boqueria,spanish,4,887,1460 2nd Ave,10075,40.771522,-73.956073
tJHmKLn1lWpaPuZTZrDgsA,2022-10-10 21:03:47.783651,Havana NY,spanish,4,341,58 W 38th St,10018,40.75189,-73.98517
NqwwyMMXIS-JnwdDQBQT9A,2022-10-10 21:03:47.783682,Bazár Tapas Bar & Restaurant,spanish,4,674,31 W 26th St,10010,40.744449,-73.990068
6zH2Ih2Hw2wwf9ssIbZYRw,2022-10-10 21:03:47.783715,VinoTapa,spanish,4,455,201 E 31st St,10016,40.7436868467235,-73.9790102422585
AIKjw2QLvVNdha3TciJYzg,2022-10-10 21:03:47.783748,Boqueria Soho,spanish,4,1193,171 Spring St,10012,40.7249227818105,-74.00215536627918
9yc2V6zNpLG58uPV_ykBog,2022-10-10 21:03:47.783782,Boqueria West 40th St,spanish,4,626,260 W 40th St,10018,40.75558,-73.99012
tNxOyonJ1Rf5MdgdDoFzIg,2022-10-10 21:03:47.783814,Kausa,spanish,4,85,745 9th Ave,10019,40.763837,-73.989084
fUxRTikmfHnURZ26lD2y4Q,2022-10-10 21:03:47.783845,Tia Pol,spanish,4,728,205 10th Ave,10011,40.7473,-74.00481
-udRA8VRsQJoIaT-kxCrGg,2022-10-10 21:03:47.783875,Ipanema Restaurant,spanish,4,1419,3 W 36th St,10018,40.75005,-73.98416
P4AqEW0Bs-6bkA_fHpcBlA,2022-10-10 21:03:47.783906,Bar Jamón,spanish,4,292,125 E 17th St,10003,40.7358627319336,-73.9870300292969
nF-EOBd_H1fX50iT1EIVZA,2022-10-10 21:03:47.783940,Pil Pil,spanish,4,763,265 E 78th St,10075,40.7728412,-73.9558687
MOwB9YYd-Ko6nVgSB-ltQw,2022-10-10 21:03:47.783972,Briciola,spanish,4,959,370 W 51st St,10019,40.7637997047278,-73.9880919456482
r2aGrOQe0yoY7FD9LI44Zg,2022-10-10 21:03:47.784005,Tapas De España,spanish,4,373,7909 Bergenline Ave,07047,40.80206,-74.00664
qIOAlXCCYrwN0VxEEH-Tmw,2022-10-10 21:03:47.784036,Boqueria Flatiron,spanish,4,1351,53 W 19th St,10011,40.7402927726298,-73.9940709810079
XAHfErhn_JujythNCmGl1w,2022-10-10 21:03:47.784070,Salinas,spanish,4,977,136 9th Ave,10011,40.7436999,-74.00314
LvzN8TrUGJRj_UkJV0cAtQ,2022-10-10 21:03:47.784101,Empanada Mama - Hell's Kitchen,spanish,4,2844,765 9th Ave,10019,40.76441,-73.9885
UKy0nNjMkOBEU3dOCH831w,2022-10-10 21:03:47.784143,Cuba Restaurant and Rum Bar,spanish,4,1652,222 Thompson St,10012,40.729084,-73.998832
OwV-MtDBC2H08rVcBqP2mA,2022-10-10 21:03:47.784176,Pio Pio 8,spanish,4,2499,604 10th Ave,10036,40.760506289326,-73.994564488901
vgg1dvDP-9tFWSacN4q0nA,2022-10-10 21:03:47.784210,Coppelia,spanish,4,1467,207 W 14th St,10011,40.7389111700125,-73.9999985153443
H1jops1lmuhrq9lP7lEGJQ,2022-10-10 21:03:47.784243,Flor De Mayo,spanish,4,1278,484 Amsterdam Ave,10024,40.78609,-73.97658
g-q-kRxdn2zh2oWOY-jKTQ,2022-10-10 21:03:47.784274,Anfora,spanish,4,195,34 8th Ave,10014,40.73789,-74.00408
1raNn0l3I4H9PcAJce69Sw,2022-10-10 21:03:47.784305,Sojourn,spanish,4,694,244 E 79th St,10075,40.77343,-73.95568
BZcG-xN3DCxlfhckBZYeuw,2022-10-10 21:03:47.784335,Pio Pio 7,spanish,4,864,210 E 34th St,10016,40.74534,-73.97761
StpOKezaW-AyN2xA1EJKvw,2022-10-10 21:03:47.784379,Victor's Cafe,spanish,4,1607,236 W 52nd St,10019,40.7629499,-73.98403
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
B1BPw_-Tldq5MKsneWTntA,2022-10-10 21:03:48.590478,Oliva Tapas Españolas,spanish,5,10,3229 Broadway,10027,40.81671,-73.95774
MNNpsRXe7Wt5m3Jla9Wk0w,2022-10-10 21:03:48.590586,The Alcove,spanish,5,1035,41-11 49th St,11104,40.7459065,-73.915103
3UmRGpZsMdJx4fWCT1NxZg,2022-10-10 21:03:48.590623,Bar Dalia,spanish,4.5,48,33-17 31st Ave,11106,40.76347,-73.9212253
VvsZAnEwU4c8Xkyrzx05Nw,2022-10-10 21:03:48.590662,Anytime Kitchen ,spanish,4.5,2331,23 W 32nd St,10001,40.74776270790539,-73.9867793576711
BnNDRCWasVrFH9e9bBXfqQ,2022-10-10 21:03:48.590700,Lechonera La Isla,spanish,4.5,92,254 E 125th St,10035,40.802711,-73.934099
MaoCNdHni6MLjM9iYQqHcg,2022-10-10 21:03:48.590733,Frida Midtown,spanish,4.5,80,214 E 52nd St,10022,40.756610894855896,-73.96919065816803
e_EQojNWskn_hFbKA_UZ-Q,2022-10-10 21:03:48.590769,Balvanera,spanish,4.5,292,152 Stanton St,10002,40.72063,-73.98539
9YXvNE2jpEhA4k6M8WDH7A,2022-10-10 21:03:48.590801,Ñaño Ecuadorian Kitchen,spanish,4.5,611,691 10th Ave,10036,40.7631,-73.99335
wx9mXol6jOrUoAK4vaFS9Q,2022-10-10 21:03:48.590834,Mission Ceviche,spanish,4.5,708,1400 2nd Ave,10021,40.7692325,-73.9578759
GepWuSFEGuFzE8U1fYFOXQ,2022-10-10 21:03:48.590867,La Vecina,spanish,4.5,205,30-66 Steinway St,11103,40.76232,-73.9165699
MtcgW0RCTm44PuA-HAq49g,2022-10-10 21:03:48.590899,Santiago's Beer Garden,spanish,4.5,757,2337 1st Ave,10035,40.79849,-73.93382
ucmwboeLLt12_8fg1ulquw,2022-10-10 21:03:48.590931,La Casa,spanish,4.5,277,54 Newark St,07030,40.73700990254684,-74.03029928187043
ugK-6rjtetfTZNDRbgKVeA,2022-10-10 21:03:48.590966,Que Chevere,spanish,4.5,48,115 Delancey St,10002,40.71827,-73.98806
s5N-w7EPY3DA68id5qycyA,2022-10-10 21:03:48.590998,Zaytinya - New York,spanish,4.5,45,1185 Broadway,10001,40.74549437933232,-73.9889085
gvMYV5E3HyzhN_MYFIMGzg,2022-10-10 21:03:48.591031,El Born,spanish,4.5,385,651 Manhattan Ave,11222,40.7243479163883,-73.9512226101037
BgueHXOeFcOHGT8jwBkEYw,2022-10-10 21:03:48.591066,The Freakin Rican Restaurant,spanish,4,328,4306 34th Av,11101,40.7553327813777,-73.9182442054152
4KzqwQus39gXgrwrDXAjWA,2022-10-10 21:03:48.591102,Eléa,spanish,4,222,217 W 85th St,10024,40.78754,-73.9765199
4axlhxyN2bKuRWfnY2IhuQ,2022-10-10 21:03:48.591134,Tabaré,spanish,4,717,221 S 1st St,11211,40.713046,-73.958968
RThvexVhZQ8KA6JAr0UkCQ,2022-10-10 21:03:48.591166,Casa Adela,spanish,4,540,66 Loisaida Avenue,10009,40.722650655675935,-73.97974337731952
6tGW6KMFB1rLGInE6sB3KA,2022-10-10 21:03:48.591201,Kaia Wine Bar,spanish,4,507,1614 3rd Ave,10128,40.7819,-73.95197
TAANt0fPbfHqVP5LyMBioA,2022-10-10 21:03:48.591233,Kashkaval Garden,spanish,4,644,852 9th Ave,10019,40.76680229936593,-73.986219866559
4CObV3XU8VQ6nXeVS4vO0A,2022-10-10 21:03:48.591267,Margon,spanish,4,785,136 W 46th St,10036,40.75787,-73.98398
StF9WWWbrRzEOmNAcEINcA,2022-10-10 21:03:48.591298,Balzem,spanish,4,501,202 Mott St,10012,40.72139,-73.99545
NOh24SMS6k4pzNv8Ds7KDg,2022-10-10 21:03:48.591328,Cafe Habana,spanish,4,3261,17 Prince St,10012,40.722998,-73.994171
hw8ziubXsFocun6KR04VVg,2022-10-10 21:03:48.591360,Malecon Restaurant,spanish,4,792,4141 Broadway,10033,40.84651,-73.93882
9BzRiWO6PSdR-l3dzCm3VA,2022-10-10 21:03:48.591391,Buceo 95,spanish,4,471,201 W 95th St,10025,40.793613,-73.971112
AgAkUVLN_axMY-bzbNCfCw,2022-10-10 21:03:48.591423,Yuca Bar,spanish,4,1942,111 Avenue A,10009,40.7262,-73.9836
GSaBi8jPsuQFa7YwYlihjA,2022-10-10 21:03:48.591453,La Vara,spanish,4,405,268 Clinton St,11201,40.68781,-73.99576
eW0p8TpZa-_BFG53B7tHgQ,2022-10-10 21:03:48.591483,Alcala Restaurant,spanish,4,176,246 E 44th St,10017,40.751148223877,-73.971809387207
XEugUtbw4rRmGr9S1XA-aQ,2022-10-10 21:03:48.591518,Alta,spanish,4,1989,64 W 10th St,10011,40.7345163811398,-73.9983369619683
cRmRAl5HHJcysKBSrHivHA,2022-10-10 21:03:48.591552,Lamano Chelsea,spanish,4,117,265 W 20th St,10011,40.7433797337789,-73.9994259551167
Vbtj1T-ygpQoVY1IaqJdkw,2022-10-10 21:03:48.591585,Fornos of Spain Restaurant,spanish,4,887,47 Ferry St,07105,40.7324721,-74.1633542
BEYmqrP1_TC0nhnTGKkkJg,2022-10-10 21:03:48.591619,Ella Social,spanish,4,621,249 Columbus Ave,10023,40.7769826,-73.9788067
gEEqoeSekTOjRVmyY4fplA,2022-10-10 21:03:48.591645,Cabana,spanish,4,1089,107-10 70th Rd,11375,40.7208678329074,-73.8456881046295
5IGFJRN06HiclnivxaFThQ,2022-10-10 21:03:48.591670,El Pote Español Restaurant,spanish,4,209,718 2nd Ave,10016,40.74754,-73.9735
fVslDZ8dGsVmcRhS0R0kFg,2022-10-10 21:03:48.591693,Huertas,spanish,4,339,107 1st Ave,10003,40.726856,-73.986251
AStYD2Uo6NR1gzZ0xXrn9g,2022-10-10 21:03:48.591716,El Sabroso,spanish,4,148,265 W 37th St,10018,40.7540843452975,-73.9914900079345
al9HKZ3kCJipAJW4uxzj4A,2022-10-10 21:03:48.591741,Havana Central,spanish,4,2691,151 W 46th St,10036,40.75833809808108,-73.98409870613455
efxcTuq9Web2AWehfmYMQw,2022-10-10 21:03:48.591766,Tina's Cuban Cuisine,spanish,4,606,23 W 56th St,10019,40.76306,-73.9757
_FhKGcCbiYgtkXcCiwTAiA,2022-10-10 21:03:48.591789,Aburiya Kinnosuke,spanish,4,797,213 E 45th St,10017,40.752583,-73.972274
Hh9glEE_xDYT_pPUsRPXlA,2022-10-10 21:03:48.591812,Blend on the Water,spanish,4,3666,45-40 Center Blvd,11109,40.748216,-73.956973
kSFcVO3fIsC6qCkPdkIioA,2022-10-10 21:03:48.591835,Solar Do Minho,spanish,4,465,15 Cleveland St,07109,40.782471075654,-74.1533696651459
qLYloGaI-4OmLbNnr_wrGA,2022-10-10 21:03:48.591860,Castell Rooftop Lounge,spanish,4,209,260 W 40th St,10018,40.75558,-73.99012
BBPiBgyMmLX5RzaKCB0AeQ,2022-10-10 21:03:48.591883,Llama Inn,spanish,4,635,50 Withers St,11211,40.71672,-73.95051
jKaR8TTkLBAFmMIsKU786g,2022-10-10 21:03:48.591905,Pio Pio 3,spanish,4,805,1746 First Ave,10128,40.77959,-73.947
5FaZEG91NXfY3z_0Trf-bA,2022-10-10 21:03:48.591928,Empanada Mama,spanish,4,59,200 W 40th St,10018,40.7548520085934,-73.9883571490645
bT6S9F7fgSzR5-0eH4jP1Q,2022-10-10 21:03:48.591952,Cafe Riazor,spanish,4,127,245 W 16th St,10011,40.74083,-74.00041
wTCR-EUTLX4UoPUPdxWVJg,2022-10-10 21:03:48.591974,Blend,spanish,4,954,4704 Vernon Blvd,11101,40.7454187160279,-73.9533804030555
9z2lUyfzZV8b2rkkiwSM4g,2022-10-10 21:03:48.591999,ABC Cocina,spanish,4,976,38 E 19th St,10003,40.738005,-73.989251
DiHm4iIAQhqMKfjsrBPvZw,2022-10-10 21:03:48.592021,Socarrat Paella Bar - Chelsea,spanish,4,1253,259 W 19th St,10011,40.7426956,-73.9995488
Business ID,insertedAtTimestamp,Name,Cuisine,Rating,Number of Reviews,Address,Zip Code,Latitude,Longitude
h_qGWauoScc3tMBDBb-few,2022-10-10 21:03:49.462802,GAUDIr,spanish,5,63,251 E 110th St,10029,40.79349,-73.941
ADP7xR2QtV4NRY00bsPg8g,2022-10-10 21:03:49.462916,Contento,spanish,4.5,67,88 E 111th St,10029,40.79624,-73.94608
Z16VudvRJkHtqzqADzCbfw,2022-10-10 21:03:49.462959,Rincón Melania,spanish,4.5,124,35-19 Queens Blvd,11101,40.744785,-73.929137
Ui-E0CK2BBVVoOzulzzhcQ,2022-10-10 21:03:49.463000,Carmen's Kitchen,spanish,4.5,60,302 W 38th St,10011,40.7547995,-73.9921988
By01mUaEhcjmQlmTHPz8Og,2022-10-10 21:03:49.463034,Circulo Espanol,spanish,4.5,40,41-01 Broadway,11103,40.75871,-73.91785
Lgho2TGipWfn3iebFXstEg,2022-10-10 21:03:49.463066,Tango Steak,spanish,4.5,333,35 Moonachie Rd,07074,40.84235,-74.04442
Ck09FempamAKGSPsV_bX-A,2022-10-10 21:03:49.463097,Xixa,spanish,4.5,649,241 S 4th St,11211,40.7104,-73.95854
4-kYGYagcUzQkZuih8v-SA,2022-10-10 21:03:49.463145,El Artesano Restaurant,spanish,4.5,231,4101 Bergenline Ave,07087,40.777138,-74.025643
klAhw3xLQi9GF1tf_HnS7w,2022-10-10 21:03:49.463178,Izakaya MEW,spanish,4,2652,53 W 35th St,10001,40.750148,-73.9863203465939
kXnwXZ5KOQmprxNrmXYuxg,2022-10-10 21:03:49.463220,Puerto Viejo,spanish,4,515,564 Grand Ave,11238,40.67885,-73.96214
LeF5JrQrqXlVCYVfmev9Yw,2022-10-10 21:03:49.463251,Rumba Cubana,spanish,4,535,1807 45th St,07047,40.78407,-74.03364
wCwveGZsV2r5kM_5iSXJsQ,2022-10-10 21:03:49.463282,La Mancha Tapas Bar,spanish,4,20,568 Metropolitan Ave,11211,40.7138426,-73.9499865
hJrZIHNRVUuC_PXAORxj9g,2022-10-10 21:03:49.463315,Favela Cubana,spanish,4,1206,543 LaGuardia Pl,10012,40.7284702112794,-73.9979839324952
8QnDeEDw4PUTxjsfflrrwg,2022-10-10 21:03:49.463356,La Isla Restaurant,spanish,4,939,104 Washington St,07030,40.7377289,-74.0309783
4UxmxAqehEIh7fYrzUEA7A,2022-10-10 21:03:49.463388,Tacovision,spanish,4,344,244 E 53rd St,10004,40.7568200311153,-73.9678929001093
13jzN6n45XtcbYA46nWThg,2022-10-10 21:03:49.463426,The Bar Downstairs and Kitchen,spanish,4,380,485 5th Ave,10017,40.7528813879886,-73.9810645580292
mcviVVgOj4jSzmyhQeEY5Q,2022-10-10 21:03:49.463460,Isla Bonita,spanish,4,102,6023 Park Ave,07093,40.7863402316117,-74.0088099986315
EJ_SdqqvxViYyh6G0u89xw,2022-10-10 21:03:49.463494,Barrio BX,spanish,4,118,3764 E Tremont Ave,10465,40.825745,-73.821619
aH0T2I4LlXOwkQnu0zOgDA,2022-10-10 21:03:49.463525,Cafe Ole,spanish,4,137,3809 36th Ave,11101,40.7538152426438,-73.9237373327954
SXWnyFNLCehVlJPRxk7gAg,2022-10-10 21:03:49.463558,Anejo Tribeca,spanish,4,614,301 Church St,10013,40.71931499731559,-74.00427174111186
HRl7_BMSznkfYSlXWQ89Ig,2022-10-10 21:03:49.463592,Lamano West Village,spanish,4,69,39 Christopher St,10014,40.73388,-74.00158
gZ_BvFlO1qGsfsyWeJr7JA,2022-10-10 21:03:49.463624,Savoi Latin Bistro,spanish,4,35,129 Havemeyer St,11211,40.71247871926307,-73.95685799600624
R-biStUvl2zuhIQFk40GsQ,2022-10-10 21:03:49.463659,OCabanon,spanish,4,441,245 W 29th St,10001,40.7486725,-73.9945145
bVoMSENCVORvxeEVwkh7AA,2022-10-10 21:03:49.463690,Rumba Cubana - Guttenberg,spanish,4,675,6909 Jfk Blvd E,07093,40.79126482247589,-74.00096214874142
t3WXZ8U6espLzY5YQ1Ocsg,2022-10-10 21:03:49.463726,Cello Wine & Cocktail Bistro,spanish,4,206,226 E 53rd St,10022,40.7570686,-73.9684187
B87c3bE_u53yNYO1cmHSIw,2022-10-10 21:03:49.463758,Flor de Mayo,spanish,4,627,2651 Broadway,10025,40.797859,-73.969948
qToaV0s69LkZgqhOqK8dOg,2022-10-10 21:03:49.463789,Barzola,spanish,4,60,33-01 Broadway,11106,40.76137,-73.92349
MH08_pIRKsUSwfkVYxUE7w,2022-10-10 21:03:49.463829,Vinatería,spanish,4,581,2211 Frederick Douglass Blvd,10026,40.80668,-73.95395
o_r0-1tGDoP_HyEONWKqCw,2022-10-10 21:03:49.463863,Mojo Restaurant,spanish,4,533,70-20 Austin St,11375,40.720588,-73.8464128
ihzI-4yGesoQuAoIocao8g,2022-10-10 21:03:49.463895,Tacuba Hell's Kitchen,spanish,4,779,802 9th Ave,10019,40.76545,-73.98729
0czWwSVOVjVQaefbL4Zq-g,2022-10-10 21:03:49.463926,Kokomo,spanish,4,651,65 Kent Ave,11249,40.721985,-73.959706
7SekluUz__l0ZtPOaLBUeQ,2022-10-10 21:03:49.463957,Socarrat Paella Bar - Nolita,spanish,4,557,284 Mulberry St,10012,40.724483,-73.99504
Uut2fBy53XdIgx1rLWdQeg,2022-10-10 21:03:49.463989,Empanada Mama L.E.S,spanish,4,871,95 Allen St,10002,40.71873,-73.9909
